2023-11-02 14:40:32	M,21.3,52.4
2023-11-02 14:40:35	M,21.4,52.2
2023-11-02 14:40:38	M,21.3,52.2
2023-11-02 14:40:42	M,21.3,52.1
2023-11-02 14:40:45	M,21.3,52.1
2023-11-02 14:40:48	M,21.4,50.8
2023-11-02 14:40:51	M,21.4,52.1
2023-11-02 14:40:54	M,21.3,52.1
2023-11-02 14:40:57	M,21.4,52.1
2023-11-02 14:41:00	M,21.3,52.1
2023-11-02 14:41:03	M,21.3,52.0
2023-11-02 14:41:06	M,21.4,52.1
2023-11-02 14:41:09	M,21.4,52.1
2023-11-02 14:41:12	M,21.4,52.1
2023-11-02 14:41:15	M,21.4,52.0
2023-11-02 14:41:18	M,21.4,52.1
2023-11-02 14:41:21	M,21.4,52.0
2023-11-02 14:41:24	M,21.3,52.1
2023-11-02 14:41:27	M,21.3,52.0
2023-11-02 14:41:30	M,21.4,52.0
2023-11-02 14:41:34	M,21.4,52.0
2023-11-02 14:41:37	M,21.4,52.0
2023-11-02 14:41:40	M,21.3,52.0
2023-11-02 14:41:43	M,21.3,52.0
2023-11-02 14:41:46	M,21.4,52.0
2023-11-02 14:41:49	M,21.4,52.0
2023-11-02 14:41:52	M,21.4,52.0
2023-11-02 14:41:55	M,21.4,52.0
2023-11-02 14:41:58	M,21.4,52.0
2023-11-02 14:42:01	M,21.4,51.9
2023-11-02 14:42:04	M,21.4,51.9
2023-11-02 14:42:07	M,21.4,51.9
2023-11-02 14:42:10	M,21.4,51.9
2023-11-02 14:42:13	M,21.4,51.9
2023-11-02 14:42:16	M,21.4,51.9
2023-11-02 14:42:19	M,21.4,51.9
2023-11-02 14:42:23	M,21.4,51.9
2023-11-02 14:42:26	M,21.4,51.9
2023-11-02 14:42:29	M,21.4,51.9
2023-11-02 15:07:28	M,21.4,51.8
2023-11-02 15:07:31	M,21.5,51.8
2023-11-02 15:07:34	M,21.5,51.8
2023-11-02 15:07:37	M,21.5,51.8
2023-11-02 15:07:40	M,21.5,51.8
2023-11-02 15:07:43	M,21.5,51.8
2023-11-02 15:07:46	M,21.5,51.8
2023-11-02 15:07:49	M,21.5,51.8
2023-11-02 15:07:52	M,21.5,51.7
2023-11-02 15:07:55	M,21.5,51.8
2023-11-02 15:07:58	M,21.5,51.8
2023-11-02 15:08:01	M,21.5,51.7
2023-11-02 15:08:04	M,21.5,51.7
2023-11-02 15:08:08	M,21.5,51.7
2023-11-02 15:08:11	M,21.5,51.7
2023-11-02 15:08:14	M,21.5,51.7
2023-11-02 15:08:17	M,21.5,51.7
2023-11-02 15:08:20	M,21.5,51.7
2023-11-02 15:08:23	M,21.5,51.7
2023-11-02 15:11:05	M,21.5,51.6
2023-11-02 15:11:08	M,21.6,51.7
2023-11-02 15:11:11	M,21.5,51.6
2023-11-02 15:11:14	M,21.5,51.6
2023-11-02 15:11:17	M,21.5,51.6
2023-11-02 15:12:45	M,21.5,51.6
2023-11-02 15:12:48	M,21.6,51.6
2023-11-02 15:17:17	M,21.5,51.6
2023-11-02 15:17:20	M,21.6,51.5
2023-11-02 15:17:23	M,21.6,51.5
2023-11-02 15:17:26	M,21.6,51.5
2023-11-02 15:17:29	M,21.6,51.5
2023-11-02 15:28:23	M,21.6,51.5
2023-11-02 15:28:26	M,21.7,51.5
2023-11-02 15:28:29	M,21.6,51.4
2023-11-02 15:28:32	M,21.6,51.4
2023-11-02 15:28:35	M,21.6,51.4
2023-11-02 15:28:38	M,21.6,51.4
2023-11-02 15:28:41	M,21.6,51.3
2023-11-02 15:28:44	M,21.6,51.3
2023-11-02 15:29:25	M,21.6,51.3
2023-11-02 15:29:28	M,21.6,51.4
2023-11-02 15:29:31	M,21.6,51.5
2023-11-02 15:29:34	M,21.6,51.4
2023-11-02 15:29:37	M,21.6,51.4
2023-11-02 15:29:40	M,21.6,51.4
2023-11-02 15:29:43	M,21.6,51.4
2023-11-02 15:29:46	M,21.6,52.1
2023-11-02 15:29:49	M,21.6,54.4
2023-11-02 15:29:52	M,21.6,55.1
2023-11-02 15:29:55	M,21.6,55.3
2023-11-02 15:29:58	M,21.7,55.3
2023-11-02 15:30:01	M,21.7,55.2
2023-11-02 15:30:04	M,21.7,55.1
2023-11-02 15:30:07	M,21.7,54.9
2023-11-02 15:30:11	M,21.6,54.7
2023-11-02 15:30:14	M,21.7,54.5
2023-11-02 15:30:47	M,21.7,54.1
2023-11-02 15:30:50	M,21.7,52.9
2023-11-02 15:30:53	M,21.7,52.8
2023-11-02 15:30:56	M,21.7,52.8
2023-11-02 15:30:59	M,21.7,52.7
2023-11-02 15:31:02	M,21.7,52.6
2023-11-02 15:31:05	M,21.8,68.5
2023-11-02 15:31:08	M,21.8,76.3
2023-11-02 15:31:11	M,21.8,82.0
2023-11-02 15:31:14	M,21.8,84.7
2023-11-02 15:31:18	M,21.8,67.3
2023-11-02 15:31:21	M,21.8,65.3
2023-11-02 15:31:24	M,21.8,63.7
2023-11-02 15:31:27	M,21.8,62.6
